phylum,sample,site,date,year,month,n_detections
Entoprocta,LK_201711,LK,201711,2017,11,1
Florideophyceae,LK_201711,LK,201711,2017,11,8
Haptophyceae,LK_201711,LK,201711,2017,11,3
Himatismenida,LK_201711,LK,201711,2017,11,0
Katablepharidophyta,LK_201711,LK,201711,2017,11,0
Mollusca,LK_201711,LK,201711,2017,11,8
Mucoromycota,LK_201711,LK,201711,2017,11,0
Nematoda,LK_201711,LK,201711,2017,11,0
Nemertea,LK_201711,LK,201711,2017,11,1
Oomycetes,LK_201711,LK,201711,2017,11,5
Phaeophyceae,LK_201711,LK,201711,2017,11,6
Platyhelminthes,LK_201711,LK,201711,2017,11,0
Porifera,LK_201711,LK,201711,2017,11,2
Pyrenomonadales,LK_201711,LK,201711,2017,11,0
Raphidophyceae,LK_201711,LK,201711,2017,11,1
Rhodophyta,LK_201711,LK,201711,2017,11,1
Rotifera,LK_201711,LK,201711,2017,11,0
Synurophyceae,LK_201711,LK,201711,2017,11,0
Tardigrada,LK_201711,LK,201711,2017,11,0
Tubulinida,LK_201711,LK,201711,2017,11,0
Annelida,LK_201801,LK,201801,2018,01,1
Apusomonadidae,LK_201801,LK,201801,2018,01,0
Arthropoda,LK_201801,LK,201801,2018,01,6
Ascomycota,LK_201801,LK,201801,2018,01,1
Bacillariophyta,LK_201801,LK,201801,2018,01,12
Bangiophyceae,LK_201801,LK,201801,2018,01,0
Basidiomycota,LK_201801,LK,201801,2018,01,0
Bicosoecida,LK_201801,LK,201801,2018,01,0
Blastocladiomycota,LK_201801,LK,201801,2018,01,0
Brachiopoda,LK_201801,LK,201801,2018,01,0
Bryozoa,LK_201801,LK,201801,2018,01,0
Cercozoa,LK_201801,LK,201801,2018,01,0
Chlorophyta,LK_201801,LK,201801,2018,01,3
Chordata,LK_201801,LK,201801,2018,01,1
Chrysophyceae,LK_201801,LK,201801,2018,01,1
Cnidaria,LK_201801,LK,201801,2018,01,0
Compsopogonophyceae,LK_201801,LK,201801,2018,01,0
Dictyochophyceae,LK_201801,LK,201801,2018,01,2
Dinophyceae,LK_201801,LK,201801,2018,01,1
Discosea,LK_201801,LK,201801,2018,01,0
Echinodermata,LK_201801,LK,201801,2018,01,1
Entoprocta,LK_201801,LK,201801,2018,01,0
Florideophyceae,LK_201801,LK,201801,2018,01,2
Haptophyceae,LK_201801,LK,201801,2018,01,3
Himatismenida,LK_201801,LK,201801,2018,01,0
Katablepharidophyta,LK_201801,LK,201801,2018,01,0
Mollusca,LK_201801,LK,201801,2018,01,1
Mucoromycota,LK_201801,LK,201801,2018,01,0
Nematoda,LK_201801,LK,201801,2018,01,0
Nemertea,LK_201801,LK,201801,2018,01,0
Oomycetes,LK_201801,LK,201801,2018,01,1
Phaeophyceae,LK_201801,LK,201801,2018,01,2
Platyhelminthes,LK_201801,LK,201801,2018,01,0
Porifera,LK_201801,LK,201801,2018,01,1
Pyrenomonadales,LK_201801,LK,201801,2018,01,0
Raphidophyceae,LK_201801,LK,201801,2018,01,0
Rhodophyta,LK_201801,LK,201801,2018,01,1
Rotifera,LK_201801,LK,201801,2018,01,0
Synurophyceae,LK_201801,LK,201801,2018,01,0
Tardigrada,LK_201801,LK,201801,2018,01,0
Tubulinida,LK_201801,LK,201801,2018,01,0
Annelida,LK_201803,LK,201803,2018,03,2
Apusomonadidae,LK_201803,LK,201803,2018,03,1
Arthropoda,LK_201803,LK,201803,2018,03,12
Ascomycota,LK_201803,LK,201803,2018,03,0
Bacillariophyta,LK_201803,LK,201803,2018,03,21
Bangiophyceae,LK_201803,LK,201803,2018,03,0
Basidiomycota,LK_201803,LK,201803,2018,03,0
Bicosoecida,LK_201803,LK,201803,2018,03,0
Blastocladiomycota,LK_201803,LK,201803,2018,03,0
Brachiopoda,LK_201803,LK,201803,2018,03,0
Bryozoa,LK_201803,LK,201803,2018,03,1
Cercozoa,LK_201803,LK,201803,2018,03,0
Chlorophyta,LK_201803,LK,201803,2018,03,4
Chordata,LK_201803,LK,201803,2018,03,2
Chrysophyceae,LK_201803,LK,201803,2018,03,1
Cnidaria,LK_201803,LK,201803,2018,03,1
Compsopogonophyceae,LK_201803,LK,201803,2018,03,0
Dictyochophyceae,LK_201803,LK,201803,2018,03,2
Dinophyceae,LK_201803,LK,201803,2018,03,2
Discosea,LK_201803,LK,201803,2018,03,0
Echinodermata,LK_201803,LK,201803,2018,03,5
Entoprocta,LK_201803,LK,201803,2018,03,0
Florideophyceae,LK_201803,LK,201803,2018,03,10
Haptophyceae,LK_201803,LK,201803,2018,03,2
Himatismenida,LK_201803,LK,201803,2018,03,0
Katablepharidophyta,LK_201803,LK,201803,2018,03,0
Mollusca,LK_201803,LK,201803,2018,03,6
Mucoromycota,LK_201803,LK,201803,2018,03,1
Nematoda,LK_201803,LK,201803,2018,03,0
Nemertea,LK_201803,LK,201803,2018,03,0
Oomycetes,LK_201803,LK,201803,2018,03,4
Phaeophyceae,LK_201803,LK,201803,2018,03,6
Platyhelminthes,LK_201803,LK,201803,2018,03,0
Porifera,LK_201803,LK,201803,2018,03,3
Pyrenomonadales,LK_201803,LK,201803,2018,03,0
Raphidophyceae,LK_201803,LK,201803,2018,03,1
Rhodophyta,LK_201803,LK,201803,2018,03,1
Rotifera,LK_201803,LK,201803,2018,03,0
Synurophyceae,LK_201803,LK,201803,2018,03,1
Tardigrada,LK_201803,LK,201803,2018,03,0
Tubulinida,LK_201803,LK,201803,2018,03,0
Annelida,LK_201805,LK,201805,2018,05,4
Apusomonadidae,LK_201805,LK,201805,2018,05,1
Arthropoda,LK_201805,LK,201805,2018,05,4
Ascomycota,LK_201805,LK,201805,2018,05,0
Bacillariophyta,LK_201805,LK,201805,2018,05,20
Bangiophyceae,LK_201805,LK,201805,2018,05,2
Basidiomycota,LK_201805,LK,201805,2018,05,0
Bicosoecida,LK_201805,LK,201805,2018,05,0
Blastocladiomycota,LK_201805,LK,201805,2018,05,0
Brachiopoda,LK_201805,LK,201805,2018,05,0
Bryozoa,LK_201805,LK,201805,2018,05,0
Cercozoa,LK_201805,LK,201805,2018,05,0
Chlorophyta,LK_201805,LK,201805,2018,05,2
Chordata,LK_201805,LK,201805,2018,05,1
Chrysophyceae,LK_201805,LK,201805,2018,05,1
Cnidaria,LK_201805,LK,201805,2018,05,1
Compsopogonophyceae,LK_201805,LK,201805,2018,05,0
Dictyochophyceae,LK_201805,LK,201805,2018,05,0
Dinophyceae,LK_201805,LK,201805,2018,05,3
Discosea,LK_201805,LK,201805,2018,05,0
Echinodermata,LK_201805,LK,201805,2018,05,2
Entoprocta,LK_201805,LK,201805,2018,05,0
Florideophyceae,LK_201805,LK,201805,2018,05,8
Haptophyceae,LK_201805,LK,201805,2018,05,3
Himatismenida,LK_201805,LK,201805,2018,05,0
Katablepharidophyta,LK_201805,LK,201805,2018,05,0
Mollusca,LK_201805,LK,201805,2018,05,5
Mucoromycota,LK_201805,LK,201805,2018,05,1
Nematoda,LK_201805,LK,201805,2018,05,0
Nemertea,LK_201805,LK,201805,2018,05,0
Oomycetes,LK_201805,LK,201805,2018,05,8
Phaeophyceae,LK_201805,LK,201805,2018,05,6
Platyhelminthes,LK_201805,LK,201805,2018,05,0
Porifera,LK_201805,LK,201805,2018,05,1
Pyrenomonadales,LK_201805,LK,201805,2018,05,0
Raphidophyceae,LK_201805,LK,201805,2018,05,1
Rhodophyta,LK_201805,LK,201805,2018,05,1
Rotifera,LK_201805,LK,201805,2018,05,0
Synurophyceae,LK_201805,LK,201805,2018,05,0
Tardigrada,LK_201805,LK,201805,2018,05,0
Tubulinida,LK_201805,LK,201805,2018,05,0
Annelida,LK_201807,LK,201807,2018,07,8
Apusomonadidae,LK_201807,LK,201807,2018,07,0
Arthropoda,LK_201807,LK,201807,2018,07,8
Ascomycota,LK_201807,LK,201807,2018,07,2
Bacillariophyta,LK_201807,LK,201807,2018,07,19
Bangiophyceae,LK_201807,LK,201807,2018,07,2
Basidiomycota,LK_201807,LK,201807,2018,07,1
Bicosoecida,LK_201807,LK,201807,2018,07,0
Blastocladiomycota,LK_201807,LK,201807,2018,07,0
Brachiopoda,LK_201807,LK,201807,2018,07,0
Bryozoa,LK_201807,LK,201807,2018,07,2
Cercozoa,LK_201807,LK,201807,2018,07,0
Chlorophyta,LK_201807,LK,201807,2018,07,3
Chordata,LK_201807,LK,201807,2018,07,3
Chrysophyceae,LK_201807,LK,201807,2018,07,0
Cnidaria,LK_201807,LK,201807,2018,07,2
Compsopogonophyceae,LK_201807,LK,201807,2018,07,0
Dictyochophyceae,LK_201807,LK,201807,2018,07,1
Dinophyceae,LK_201807,LK,201807,2018,07,1
Discosea,LK_201807,LK,201807,2018,07,2
Echinodermata,LK_201807,LK,201807,2018,07,3
Entoprocta,LK_201807,LK,201807,2018,07,0
Florideophyceae,LK_201807,LK,201807,2018,07,8
Haptophyceae,LK_201807,LK,201807,2018,07,2
Himatismenida,LK_201807,LK,201807,2018,07,0
Katablepharidophyta,LK_201807,LK,201807,2018,07,0
Mollusca,LK_201807,LK,201807,2018,07,5
Mucoromycota,LK_201807,LK,201807,2018,07,1
Nematoda,LK_201807,LK,201807,2018,07,0
Nemertea,LK_201807,LK,201807,2018,07,1
Oomycetes,LK_201807,LK,201807,2018,07,3
Phaeophyceae,LK_201807,LK,201807,2018,07,9
Platyhelminthes,LK_201807,LK,201807,2018,07,0
Porifera,LK_201807,LK,201807,2018,07,1
Pyrenomonadales,LK_201807,LK,201807,2018,07,0
Raphidophyceae,LK_201807,LK,201807,2018,07,2
Rhodophyta,LK_201807,LK,201807,2018,07,1
Rotifera,LK_201807,LK,201807,2018,07,0
Synurophyceae,LK_201807,LK,201807,2018,07,1
Tardigrada,LK_201807,LK,201807,2018,07,0
Tubulinida,LK_201807,LK,201807,2018,07,0
Annelida,LL_201703,LL,201703,2017,03,1
Apusomonadidae,LL_201703,LL,201703,2017,03,0
Arthropoda,LL_201703,LL,201703,2017,03,5
Ascomycota,LL_201703,LL,201703,2017,03,1
Bacillariophyta,LL_201703,LL,201703,2017,03,13
Bangiophyceae,LL_201703,LL,201703,2017,03,0
Basidiomycota,LL_201703,LL,201703,2017,03,0
Bicosoecida,LL_201703,LL,201703,2017,03,0
Blastocladiomycota,LL_201703,LL,201703,2017,03,0
Brachiopoda,LL_201703,LL,201703,2017,03,0
Bryozoa,LL_201703,LL,201703,2017,03,0
Cercozoa,LL_201703,LL,201703,2017,03,0
Chlorophyta,LL_201703,LL,201703,2017,03,4
Chordata,LL_201703,LL,201703,2017,03,1
Chrysophyceae,LL_201703,LL,201703,2017,03,1
Cnidaria,LL_201703,LL,201703,2017,03,0
Compsopogonophyceae,LL_201703,LL,201703,2017,03,0
Dictyochophyceae,LL_201703,LL,201703,2017,03,2
Dinophyceae,LL_201703,LL,201703,2017,03,2
Discosea,LL_201703,LL,201703,2017,03,0
Echinodermata,LL_201703,LL,201703,2017,03,1
Entoprocta,LL_201703,LL,201703,2017,03,0
Florideophyceae,LL_201703,LL,201703,2017,03,3
Haptophyceae,LL_201703,LL,201703,2017,03,3
Himatismenida,LL_201703,LL,201703,2017,03,0
Katablepharidophyta,LL_201703,LL,201703,2017,03,0
Mollusca,LL_201703,LL,201703,2017,03,5
Mucoromycota,LL_201703,LL,201703,2017,03,0
Nematoda,LL_201703,LL,201703,2017,03,0
Nemertea,LL_201703,LL,201703,2017,03,0
Oomycetes,LL_201703,LL,201703,2017,03,5
Phaeophyceae,LL_201703,LL,201703,2017,03,5
Platyhelminthes,LL_201703,LL,201703,2017,03,0
Porifera,LL_201703,LL,201703,2017,03,1
Pyrenomonadales,LL_201703,LL,201703,2017,03,0
Raphidophyceae,LL_201703,LL,201703,2017,03,1
Rhodophyta,LL_201703,LL,201703,2017,03,0
Rotifera,LL_201703,LL,201703,2017,03,0
Synurophyceae,LL_201703,LL,201703,2017,03,1
Tardigrada,LL_201703,LL,201703,2017,03,0
Tubulinida,LL_201703,LL,201703,2017,03,0
Annelida,LL_201705,LL,201705,2017,05,2
Apusomonadidae,LL_201705,LL,201705,2017,05,1
Arthropoda,LL_201705,LL,201705,2017,05,6
Ascomycota,LL_201705,LL,201705,2017,05,0
Bacillariophyta,LL_201705,LL,201705,2017,05,19
Bangiophyceae,LL_201705,LL,201705,2017,05,2
Basidiomycota,LL_201705,LL,201705,2017,05,0
Bicosoecida,LL_201705,LL,201705,2017,05,0
Blastocladiomycota,LL_201705,LL,201705,2017,05,0
Brachiopoda,LL_201705,LL,201705,2017,05,0
Bryozoa,LL_201705,LL,201705,2017,05,0
Cercozoa,LL_201705,LL,201705,2017,05,0
Chlorophyta,LL_201705,LL,201705,2017,05,3
Chordata,LL_201705,LL,201705,2017,05,1
Chrysophyceae,LL_201705,LL,201705,2017,05,1
Cnidaria,LL_201705,LL,201705,2017,05,2
Compsopogonophyceae,LL_201705,LL,201705,2017,05,0
Dictyochophyceae,LL_201705,LL,201705,2017,05,2
Dinophyceae,LL_201705,LL,201705,2017,05,1
Discosea,LL_201705,LL,201705,2017,05,0
Echinodermata,LL_201705,LL,201705,2017,05,1
Entoprocta,LL_201705,LL,201705,2017,05,0
Florideophyceae,LL_201705,LL,201705,2017,05,2
Haptophyceae,LL_201705,LL,201705,2017,05,2
Himatismenida,LL_201705,LL,201705,2017,05,0
Katablepharidophyta,LL_201705,LL,201705,2017,05,0
Mollusca,LL_201705,LL,201705,2017,05,6
Mucoromycota,LL_201705,LL,201705,2017,05,1
Nematoda,LL_201705,LL,201705,2017,05,0
Nemertea,LL_201705,LL,201705,2017,05,1
Oomycetes,LL_201705,LL,201705,2017,05,3
Phaeophyceae,LL_201705,LL,201705,2017,05,0
Platyhelminthes,LL_201705,LL,201705,2017,05,0
Porifera,LL_201705,LL,201705,2017,05,1
Pyrenomonadales,LL_201705,LL,201705,2017,05,0
Raphidophyceae,LL_201705,LL,201705,2017,05,1
Rhodophyta,LL_201705,LL,201705,2017,05,0
Rotifera,LL_201705,LL,201705,2017,05,0
Synurophyceae,LL_201705,LL,201705,2017,05,1
Tardigrada,LL_201705,LL,201705,2017,05,0
Tubulinida,LL_201705,LL,201705,2017,05,0
Annelida,LL_201706,LL,201706,2017,06,0
Apusomonadidae,LL_201706,LL,201706,2017,06,0
Arthropoda,LL_201706,LL,201706,2017,06,2
Ascomycota,LL_201706,LL,201706,2017,06,0
Bacillariophyta,LL_201706,LL,201706,2017,06,11
Bangiophyceae,LL_201706,LL,201706,2017,06,1
Basidiomycota,LL_201706,LL,201706,2017,06,0
Bicosoecida,LL_201706,LL,201706,2017,06,0
Blastocladiomycota,LL_201706,LL,201706,2017,06,1
Brachiopoda,LL_201706,LL,201706,2017,06,0
Bryozoa,LL_201706,LL,201706,2017,06,0
Cercozoa,LL_201706,LL,201706,2017,06,0
Chlorophyta,LL_201706,LL,201706,2017,06,5
Chordata,LL_201706,LL,201706,2017,06,3
Chrysophyceae,LL_201706,LL,201706,2017,06,2
Cnidaria,LL_201706,LL,201706,2017,06,2
Compsopogonophyceae,LL_201706,LL,201706,2017,06,0
Dictyochophyceae,LL_201706,LL,201706,2017,06,1
Dinophyceae,LL_201706,LL,201706,2017,06,0
Discosea,LL_201706,LL,201706,2017,06,0
Echinodermata,LL_201706,LL,201706,2017,06,1
Entoprocta,LL_201706,LL,201706,2017,06,0
Florideophyceae,LL_201706,LL,201706,2017,06,1
Haptophyceae,LL_201706,LL,201706,2017,06,2
Himatismenida,LL_201706,LL,201706,2017,06,1
Katablepharidophyta,LL_201706,LL,201706,2017,06,0
Mollusca,LL_201706,LL,201706,2017,06,4
Mucoromycota,LL_201706,LL,201706,2017,06,0
Nematoda,LL_201706,LL,201706,2017,06,0
Nemertea,LL_201706,LL,201706,2017,06,0
Oomycetes,LL_201706,LL,201706,2017,06,2
Phaeophyceae,LL_201706,LL,201706,2017,06,0
Platyhelminthes,LL_201706,LL,201706,2017,06,0
Porifera,LL_201706,LL,201706,2017,06,0
Pyrenomonadales,LL_201706,LL,201706,2017,06,0
Raphidophyceae,LL_201706,LL,201706,2017,06,2
Rhodophyta,LL_201706,LL,201706,2017,06,0
Rotifera,LL_201706,LL,201706,2017,06,1
Synurophyceae,LL_201706,LL,201706,2017,06,1
Tardigrada,LL_201706,LL,201706,2017,06,0
Tubulinida,LL_201706,LL,201706,2017,06,0
Annelida,LL_201707,LL,201707,2017,07,3
Apusomonadidae,LL_201707,LL,201707,2017,07,0
Arthropoda,LL_201707,LL,201707,2017,07,3
Ascomycota,LL_201707,LL,201707,2017,07,0
Bacillariophyta,LL_201707,LL,201707,2017,07,11
Bangiophyceae,LL_201707,LL,201707,2017,07,0
Basidiomycota,LL_201707,LL,201707,2017,07,0
Bicosoecida,LL_201707,LL,201707,2017,07,0
Blastocladiomycota,LL_201707,LL,201707,2017,07,0
Brachiopoda,LL_201707,LL,201707,2017,07,0
Bryozoa,LL_201707,LL,201707,2017,07,0
Cercozoa,LL_201707,LL,201707,2017,07,0
Chlorophyta,LL_201707,LL,201707,2017,07,3
Chordata,LL_201707,LL,201707,2017,07,3
Chrysophyceae,LL_201707,LL,201707,2017,07,1
Cnidaria,LL_201707,LL,201707,2017,07,0
Compsopogonophyceae,LL_201707,LL,201707,2017,07,0
Dictyochophyceae,LL_201707,LL,201707,2017,07,2
Dinophyceae,LL_201707,LL,201707,2017,07,1
Discosea,LL_201707,LL,201707,2017,07,0
Echinodermata,LL_201707,LL,201707,2017,07,1
Entoprocta,LL_201707,LL,201707,2017,07,0
Florideophyceae,LL_201707,LL,201707,2017,07,3
Haptophyceae,LL_201707,LL,201707,2017,07,3
Himatismenida,LL_201707,LL,201707,2017,07,0
Katablepharidophyta,LL_201707,LL,201707,2017,07,0
Mollusca,LL_201707,LL,201707,2017,07,4
Mucoromycota,LL_201707,LL,201707,2017,07,0
Nematoda,LL_201707,LL,201707,2017,07,0
Nemertea,LL_201707,LL,201707,2017,07,0
Oomycetes,LL_201707,LL,201707,2017,07,2
Phaeophyceae,LL_201707,LL,201707,2017,07,2
Platyhelminthes,LL_201707,LL,201707,2017,07,0
Porifera,LL_201707,LL,201707,2017,07,2
Pyrenomonadales,LL_201707,LL,201707,2017,07,0
Raphidophyceae,LL_201707,LL,201707,2017,07,0
Rhodophyta,LL_201707,LL,201707,2017,07,0
Rotifera,LL_201707,LL,201707,2017,07,0
Synurophyceae,LL_201707,LL,201707,2017,07,1
Tardigrada,LL_201707,LL,201707,2017,07,0
Tubulinida,LL_201707,LL,201707,2017,07,0
Annelida,LL_201708,LL,201708,2017,08,3
Apusomonadidae,LL_201708,LL,201708,2017,08,0
Arthropoda,LL_201708,LL,201708,2017,08,4
Ascomycota,LL_201708,LL,201708,2017,08,0
Bacillariophyta,LL_201708,LL,201708,2017,08,14
Bangiophyceae,LL_201708,LL,201708,2017,08,1
Basidiomycota,LL_201708,LL,201708,2017,08,0
Bicosoecida,LL_201708,LL,201708,2017,08,0
Blastocladiomycota,LL_201708,LL,201708,2017,08,0
Brachiopoda,LL_201708,LL,201708,2017,08,0
Bryozoa,LL_201708,LL,201708,2017,08,0
Cercozoa,LL_201708,LL,201708,2017,08,0
Chlorophyta,LL_201708,LL,201708,2017,08,2
Chordata,LL_201708,LL,201708,2017,08,2
Chrysophyceae,LL_201708,LL,201708,2017,08,1
Cnidaria,LL_201708,LL,201708,2017,08,0
Compsopogonophyceae,LL_201708,LL,201708,2017,08,0
Dictyochophyceae,LL_201708,LL,201708,2017,08,1
Dinophyceae,LL_201708,LL,201708,2017,08,2
Discosea,LL_201708,LL,201708,2017,08,0
Echinodermata,LL_201708,LL,201708,2017,08,0
Entoprocta,LL_201708,LL,201708,2017,08,0
Florideophyceae,LL_201708,LL,201708,2017,08,1
Haptophyceae,LL_201708,LL,201708,2017,08,2
Himatismenida,LL_201708,LL,201708,2017,08,0
Katablepharidophyta,LL_201708,LL,201708,2017,08,0
Mollusca,LL_201708,LL,201708,2017,08,7
Mucoromycota,LL_201708,LL,201708,2017,08,0
Nematoda,LL_201708,LL,201708,2017,08,0
Nemertea,LL_201708,LL,201708,2017,08,0
Oomycetes,LL_201708,LL,201708,2017,08,1
Phaeophyceae,LL_201708,LL,201708,2017,08,1
Platyhelminthes,LL_201708,LL,201708,2017,08,0
Porifera,LL_201708,LL,201708,2017,08,0
Pyrenomonadales,LL_201708,LL,201708,2017,08,0
Raphidophyceae,LL_201708,LL,201708,2017,08,0
Rhodophyta,LL_201708,LL,201708,2017,08,0
Rotifera,LL_201708,LL,201708,2017,08,0
Synurophyceae,LL_201708,LL,201708,2017,08,0
Tardigrada,LL_201708,LL,201708,2017,08,0
Tubulinida,LL_201708,LL,201708,2017,08,0
Annelida,LL_201709,LL,201709,2017,09,0
Apusomonadidae,LL_201709,LL,201709,2017,09,1
Arthropoda,LL_201709,LL,201709,2017,09,4
Ascomycota,LL_201709,LL,201709,2017,09,0
Bacillariophyta,LL_201709,LL,201709,2017,09,13
Bangiophyceae,LL_201709,LL,201709,2017,09,0
Basidiomycota,LL_201709,LL,201709,2017,09,0
Bicosoecida,LL_201709,LL,201709,2017,09,0
Blastocladiomycota,LL_201709,LL,201709,2017,09,0
Brachiopoda,LL_201709,LL,201709,2017,09,0
Bryozoa,LL_201709,LL,201709,2017,09,0
Cercozoa,LL_201709,LL,201709,2017,09,0
Chlorophyta,LL_201709,LL,201709,2017,09,6
Chordata,LL_201709,LL,201709,2017,09,3
Chrysophyceae,LL_201709,LL,201709,2017,09,1
Cnidaria,LL_201709,LL,201709,2017,09,0
Compsopogonophyceae,LL_201709,LL,201709,2017,09,0
Dictyochophyceae,LL_201709,LL,201709,2017,09,2
Dinophyceae,LL_201709,LL,201709,2017,09,3
Discosea,LL_201709,LL,201709,2017,09,0
Echinodermata,LL_201709,LL,201709,2017,09,1
Entoprocta,LL_201709,LL,201709,2017,09,0
Florideophyceae,LL_201709,LL,201709,2017,09,3
Haptophyceae,LL_201709,LL,201709,2017,09,4
Himatismenida,LL_201709,LL,201709,2017,09,0
Katablepharidophyta,LL_201709,LL,201709,2017,09,1
Mollusca,LL_201709,LL,201709,2017,09,6
Mucoromycota,LL_201709,LL,201709,2017,09,0
Nematoda,LL_201709,LL,201709,2017,09,0
Nemertea,LL_201709,LL,201709,2017,09,0
Oomycetes,LL_201709,LL,201709,2017,09,3
Phaeophyceae,LL_201709,LL,201709,2017,09,2
Platyhelminthes,LL_201709,LL,201709,2017,09,0
Porifera,LL_201709,LL,201709,2017,09,2
Pyrenomonadales,LL_201709,LL,201709,2017,09,0
Raphidophyceae,LL_201709,LL,201709,2017,09,2
Rhodophyta,LL_201709,LL,201709,2017,09,0
Rotifera,LL_201709,LL,201709,2017,09,0
Synurophyceae,LL_201709,LL,201709,2017,09,1
Tardigrada,LL_201709,LL,201709,2017,09,1
Tubulinida,LL_201709,LL,201709,2017,09,0
Annelida,LL_201710,LL,201710,2017,10,0
Apusomonadidae,LL_201710,LL,201710,2017,10,0
Arthropoda,LL_201710,LL,201710,2017,10,2
Ascomycota,LL_201710,LL,201710,2017,10,0
Bacillariophyta,LL_201710,LL,201710,2017,10,8
Bangiophyceae,LL_201710,LL,201710,2017,10,0
Basidiomycota,LL_201710,LL,201710,2017,10,0
Bicosoecida,LL_201710,LL,201710,2017,10,0
Blastocladiomycota,LL_201710,LL,201710,2017,10,0
Brachiopoda,LL_201710,LL,201710,2017,10,0
Bryozoa,LL_201710,LL,201710,2017,10,0
Cercozoa,LL_201710,LL,201710,2017,10,0
Chlorophyta,LL_201710,LL,201710,2017,10,1
Chordata,LL_201710,LL,201710,2017,10,1
Chrysophyceae,LL_201710,LL,201710,2017,10,0
Cnidaria,LL_201710,LL,201710,2017,10,1
Compsopogonophyceae,LL_201710,LL,201710,2017,10,0
Dictyochophyceae,LL_201710,LL,201710,2017,10,1
Dinophyceae,LL_201710,LL,201710,2017,10,0
Discosea,LL_201710,LL,201710,2017,10,0
Echinodermata,LL_201710,LL,201710,2017,10,0
Entoprocta,LL_201710,LL,201710,2017,10,0
Florideophyceae,LL_201710,LL,201710,2017,10,0
Haptophyceae,LL_201710,LL,201710,2017,10,1
Himatismenida,LL_201710,LL,201710,2017,10,0
Katablepharidophyta,LL_201710,LL,201710,2017,10,0
Mollusca,LL_201710,LL,201710,2017,10,0
Mucoromycota,LL_201710,LL,201710,2017,10,1
Nematoda,LL_201710,LL,201710,2017,10,0
Nemertea,LL_201710,LL,201710,2017,10,0
Oomycetes,LL_201710,LL,201710,2017,10,2
Phaeophyceae,LL_201710,LL,201710,2017,10,1
Platyhelminthes,LL_201710,LL,201710,2017,10,0
Porifera,LL_201710,LL,201710,2017,10,0
Pyrenomonadales,LL_201710,LL,201710,2017,10,0
Raphidophyceae,LL_201710,LL,201710,2017,10,0
Rhodophyta,LL_201710,LL,201710,2017,10,0
Rotifera,LL_201710,LL,201710,2017,10,0
Synurophyceae,LL_201710,LL,201710,2017,10,1
Tardigrada,LL_201710,LL,201710,2017,10,0
Tubulinida,LL_201710,LL,201710,2017,10,0
Annelida,LL_201711,LL,201711,2017,11,5
Apusomonadidae,LL_201711,LL,201711,2017,11,0
Arthropoda,LL_201711,LL,201711,2017,11,5
Ascomycota,LL_201711,LL,201711,2017,11,4
Bacillariophyta,LL_201711,LL,201711,2017,11,13
Bangiophyceae,LL_201711,LL,201711,2017,11,0
Basidiomycota,LL_201711,LL,201711,2017,11,0
Bicosoecida,LL_201711,LL,201711,2017,11,0
Blastocladiomycota,LL_201711,LL,201711,2017,11,0
Brachiopoda,LL_201711,LL,201711,2017,11,0
Bryozoa,LL_201711,LL,201711,2017,11,0
Cercozoa,LL_201711,LL,201711,2017,11,0
Chlorophyta,LL_201711,LL,201711,2017,11,3
Chordata,LL_201711,LL,201711,2017,11,2
Chrysophyceae,LL_201711,LL,201711,2017,11,4
Cnidaria,LL_201711,LL,201711,2017,11,1
Compsopogonophyceae,LL_201711,LL,201711,2017,11,0
Dictyochophyceae,LL_201711,LL,201711,2017,11,1
Dinophyceae,LL_201711,LL,201711,2017,11,0
Discosea,LL_201711,LL,201711,2017,11,0
Echinodermata,LL_201711,LL,201711,2017,11,0
Entoprocta,LL_201711,LL,201711,2017,11,0
Florideophyceae,LL_201711,LL,201711,2017,11,2
Haptophyceae,LL_201711,LL,201711,2017,11,2
Himatismenida,LL_201711,LL,201711,2017,11,1
Katablepharidophyta,LL_201711,LL,201711,2017,11,0
Mollusca,LL_201711,LL,201711,2017,11,4
Mucoromycota,LL_201711,LL,201711,2017,11,0
Nematoda,LL_201711,LL,201711,2017,11,1
Nemertea,LL_201711,LL,201711,2017,11,0
Oomycetes,LL_201711,LL,201711,2017,11,4
Phaeophyceae,LL_201711,LL,201711,2017,11,1
Platyhelminthes,LL_201711,LL,201711,2017,11,0
Porifera,LL_201711,LL,201711,2017,11,1
Pyrenomonadales,LL_201711,LL,201711,2017,11,0
Raphidophyceae,LL_201711,LL,201711,2017,11,1
Rhodophyta,LL_201711,LL,201711,2017,11,1
Rotifera,LL_201711,LL,201711,2017,11,0
Synurophyceae,LL_201711,LL,201711,2017,11,0
Tardigrada,LL_201711,LL,201711,2017,11,0
Tubulinida,LL_201711,LL,201711,2017,11,1
Annelida,LL_201801,LL,201801,2018,01,0
Apusomonadidae,LL_201801,LL,201801,2018,01,0
Arthropoda,LL_201801,LL,201801,2018,01,2
Ascomycota,LL_201801,LL,201801,2018,01,0
Bacillariophyta,LL_201801,LL,201801,2018,01,10
Bangiophyceae,LL_201801,LL,201801,2018,01,0
Basidiomycota,LL_201801,LL,201801,2018,01,0
Bicosoecida,LL_201801,LL,201801,2018,01,0
Blastocladiomycota,LL_201801,LL,201801,2018,01,0
Brachiopoda,LL_201801,LL,201801,2018,01,0
Bryozoa,LL_201801,LL,201801,2018,01,0
